Course Code,Course Title,Credit Hrs,Lecturer Name,Room Name,Day,Time
INFT 420,Computer-Human Interaction [Sec A],3.0,M. Doe,CS LAB,Monday,2:00 PM - 4:30 PM,400,2,2:00 PM
BBIS 226,Business Process Modeling and Workflow [Sec A],3.0,Prof. W. Ofoe Larkotey,CS1,Friday,10:00 AM - 12:30 PM,200,1,10:00 AM
BBIS 432,IS Consultancy Practices Solution Develop [Sec A],3.0,Prof. W. Ofoe Larkotey,CS2,Thursday,7:00 AM - 9:30 AM,400,2,7:00 AM
COSC 346 / INFT 346,Software Engineering [Sec A] / Software Development Life Cycle [Sec A],3.0,R. Amponsah,CS LAB,Tuesday,10:00 AM - 12:30 PM,300,1,10:00 AM
COSC 113,Elements of Programming [Sec A],3.0,R. Amponsah,GEN. LAB,Monday,7:00 AM - 9:30 AM,100,1,7:00 AM
COSC 370 / INFT 370,Operations Research [Sec A] / Management Science [Sec A],3.0,Dr. A. Adu-Sackey,CS LAB,Monday,7:00 AM - 9:30 AM,300,1,7:00 AM
ENGL 111,Language and Writing Skills I [Sec B],2,Dr. S. Adjei-Mensah,Boabab RM5,Tuesday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec D] (SONM),2,Dr. S. Adjei-Mensah,Bulley Room 4,Tuesday,5:00 PM - 6:00 PM,100,2,5:00 PM,30,30
ENGL 111,Language and Writing Skills I [Sec C] (SONM),2,Dr. S. Adjei-Mensah,Bulley Room 3,Wednesday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
PSYC 105,Introduction to Psychology [Sec A],3,Akua K. Amponsah,Baobab RM3,Thursday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
SOCI 115,Principles of Sociology [Sec A],3,Dr. D. Dovie,Bulley Room 4,Friday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
RELG 451,Bible and Family Dynamics [Sec B],3,Dr. J. Andor,Baobab RM3,Monday,7:00 AM - 9:30 AM,400,2,7:00 AM,30,30
CMME 115,Introduction to Communication Skills [Sec A],2,Dr. A. Oye,Baobab RM3,Wednesday,5:00 PM - 6:00 PM,100,2,5:00 PM,30,30
CMME 115,Introduction to Communication Skills [Sec B](SONM),2,Dr. A. Oye,Bulley Room 2,Wednesday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
AFST 205,Introduction to African Music [Sec B],1,E. Boahen,American High,Wednesday,2:00 PM - 4:30 PM,200,2,2:00 PM,20,20
AFST 243,Chieftaincy and Development [Sec A],1,F. Opoku,Bulley Room 2,Wednesday,7:00 AM - 9:30 AM,200,2,7:00 AM,20,20
GNED 125,Study Skills [Sec B] (SONM),NC,Ama O. Karikari,multipurpose hall,Thursday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
GNED 125,Study Skills [Sec A],NC,Ama O. Karikari,Bulley Room 1,Thursday,5:00 PM - 6:00 PM,100,2,5:00 PM,30,30
MATH 121,College Algebra [Sec A],3,O. Osei-Tutu,Bulley Room 2,Monday,5:00 PM - 6:00 PM,100,2,5:00 PM,30,30
HLTH 200,Health Principles [Sec A],3,K. Oheneba Nti,Bulley Room 2,Monday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
ENGL 112,Language and Writing Skills II [Sec B] (FOS & SOB),2,C. Pokuaa,Bulley Room 3,Wednesday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
FREN 122,French for General Communication II [Sec A],2,J. Rhule,multipurpose hall,Monday,10:00 AM - 12:30 PM,200,1,10:00 AM,30,30
FREN 122,French for General Communication II [Sec B],2,J. Rhule,Bulley Room 2,Wednesday,7:00 AM - 9:30 AM,200,1,7:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec A],2,Dr. S. Adjei-Mensah,Baobab RM1,Wednesday,7:00 AM - 9:30 AM,100,1,7:00 AM,30,30
RELG 451,Bible and Family Dynamics [Sec A],3,Dr. S. Amoh,Bulley Room 5,Tuesday,10:00 AM - 12:30 PM,400,1,10:00 AM,30,30
AFST 205,Introduction to African Music [Sec A],1,E. Boahen,Bulley Room 1,Friday,10:00 AM - 12:30 PM,200,1,10:00 AM,20,20
AFST 243,Chieftaincy and Development [Sec B],1,F. Opoku,Baoaba RM5,Wednesday,10:00 AM - 12:30 PM,200,1,10:00 AM,20,20
FREN 121,French for General Communication I [Sec A],2,J. Elorm Doufodji,Baobab RM6,Monday,2:00 PM - 4:30 PM,100,1,2:00 PM,30,30
FREN 121,French for General Communication I [Sec B],2,J. Elorm Doufodji,Baobab RM4,Thursday,2:00 PM - 4:30 PM,100,1,2:00 PM,30,30
PEAC 100,Physical Activity [Sec A],NC,K. Oheneba Nti,B. Ball Court,Monday,5:00 PM - 6:00 PM,100,1,5:00 PM,25,25
HLTH 200,Health Principles [Sec B],3,K. Oheneba Nti,Baoaba RM5,Friday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
GNED 230,Career Exploration and Planning [Sec A],NC,Ama O. Karikari,multipurpose hall,Wednesday,5:00 PM - 6:00 PM,200,1,5:00 PM,30,30
GNED 468,Job Search Strategies and Techniques [Sec B],NC,Ama O. Karikari,Baobab RM4,Monday,5:00 PM - 6:00 PM,400,1,5:00 PM,30,30
ENGL 112,Language and Writing Skills II [Sec A] (SONM),2,C. Pokuaa,Baobab RM3,Thursday,7:00 AM - 9:30 AM,100,1,7:00 AM,30,30
ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),2,C. Pokuaa,Baobab RM6,Monday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
CMME 115,Introduction to Communication Skills [Sec C],2,Dr. A. Oye,Baobab RM1,Wednesday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec B],2,Dr. S. Adjei-Mensah,Baobab RM4,Wednesday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
ENGL 111,Language and Writing Skills I [Sec D] (SONM),2,Dr. S. Adjei-Mensah,multipurpose hall,Wednesday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec C] (SONM),2,Dr. S. Adjei-Mensah,Bulley Room 3,Tuesday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
PSYC 105,Introduction to Psychology [Sec A],3,Akua K. Amponsah,Bulley Room 4,Thursday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
SOCI 115,Principles of Sociology [Sec A],3,Dr. D. Dovie,Baobab RM5,Friday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
RELB 163,Life and Teachings of Jesus [Sec A],3,Dr. F. Tenortey,Baobab RM2,Monday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
RELB 163,Life and Teachings of Jesus [Sec B],3,Dr. F. Tenortey,American High,Monday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
RELG 451,Bible and Family Dynamics [Sec B],3,Dr. J. Andor,Baobab RM6,Monday,10:00 AM - 12:30 PM,400,2,10:00 AM,30,30
CMME 115,Introduction to Communication Skills [Sec A],2,Dr. A. Oye,Baobab RM2,Monday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
CMME 115,Introduction to Communication Skills [Sec B](SONM),2,Dr. A. Oye,Baobab RM6,Wednesday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
AFST 205,Introduction to African Music [Sec B],1,E. Boahen,Baobab RM3,Wednesday,5:00 PM - 6:00 PM,200,2,5:00 PM,20,20
AFST 243,Chieftaincy and Development [Sec A],1,F. Opoku,Bulley Room 5,Wednesday,2:00 PM - 4:30 PM,200,2,2:00 PM,20,20
GNED 125,Study Skills [Sec B] (SONM),NC,Ama O. Karikari,American High,Thursday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
GNED 125,Study Skills [Sec A],NC,Ama O. Karikari,Bulley Room 3,Thursday,5:00 PM - 6:00 PM,100,2,5:00 PM,30,30
MATH 121,College Algebra [Sec A],3,O. Osei-Tutu,Bulley Room 2,Thursday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
HLTH 200,Health Principles [Sec A],3,K. Oheneba Nti,Bulley Room 1,Tuesday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
ENGL 112,Language and Writing Skills II [Sec B] (FOS & SOB),2,C. Pokuaa,Bulley Room 1,Tuesday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
RELT 385,Introduction to Biblical Foundation of Ethics [Sec B],3,Ps. I. Kyere,American High,Wednesday,2:00 PM - 4:30 PM,300,2,2:00 PM,30,30
FREN 122,French for General Communication II [Sec A],2,J. Rhule,Baobab RM5,Wednesday,10:00 AM - 12:30 PM,200,1,10:00 AM,30,30
FREN 122,French for General Communication II [Sec B],2,J. Rhule,Bulley Room 5,Wednesday,5:00 PM - 6:00 PM,200,1,5:00 PM,30,30
RELB 250,Principles of Christian Faith [Sec A],3,Ps. E. Osei,Baoaba RM5,Tuesday,10:00 AM - 12:30 PM,200,1,10:00 AM,30,30
RELB 163,Life and Teachings of Jesus [Sec C] (SONM),3,Dr. F. Tenortey,American High,Monday,7:00 AM - 9:30 AM,100,1,7:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec A],2,Dr. S. Adjei-Mensah,American High,Wednesday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
RELG 451,Bible and Family Dynamics [Sec A],3,Dr. S. Amoh,Baobab RM4,Thursday,10:00 AM - 12:30 PM,400,1,10:00 AM,30,30
AFST 205,Introduction to African Music [Sec A],1,E. Boahen,Bulley Room 5,Friday,7:00 AM - 9:30 AM,200,1,7:00 AM,20,20
AFST 243,Chieftaincy and Development [Sec B],1,F. Opoku,Baobab RM5,Monday,7:00 AM - 9:30 AM,200,1,7:00 AM,20,20
FREN 121,French for General Communication I [Sec A],2,J. Elorm Doufodji,Baobab RM3,Tuesday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
FREN 121,French for General Communication I [Sec B],2,J. Elorm Doufodji,Baobab RM6,Tuesday,7:00 AM - 9:30 AM,100,1,7:00 AM,30,30
PEAC 100,Physical Activity [Sec A],NC,K. Oheneba Nti,B. Ball Court,Monday,5:00 PM - 6:00 PM,100,1,5:00 PM,25,25
HLTH 200,Health Principles [Sec B],3,K. Oheneba Nti,Baobab RM3,Monday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
GNED 230,Career Exploration and Planning [Sec A],NC,Ama O. Karikari,Bulley Room 4,Thursday,10:00 AM - 12:30 PM,200,1,10:00 AM,30,30
GNED 468,Job Search Strategies and Techniques [Sec B],NC,Ama O. Karikari,Bulley Room 2,Friday,10:00 AM - 12:30 PM,400,1,10:00 AM,30,30
ENGL 112,Language and Writing Skills II [Sec A] (SONM),2,C. Pokuaa,American High,Monday,2:00 PM - 4:30 PM,100,1,2:00 PM,30,30
ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),2,C. Pokuaa,Bulley Room 1,Friday,7:00 AM - 9:30 AM,100,1,7:00 AM,30,30
CMME 115,Introduction to Communication Skills [Sec C],2,Dr. A. Oye,Baobab RM3,Friday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
RELT 385,Introduction to Biblical Foundation of Ethics [Sec A],3,Ps. E. Takyi,Baobab RM2,Tuesday,5:00 PM - 6:00 PM,300,1,5:00 PM,30,30
RELB 250,Principles of Christian Faith [Sec B],3,Ps. P. Obeng Manu,Baobab RM4,Tuesday,7:00 AM - 9:30 AM,200,1,7:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec B],2,Dr. S. Adjei-Mensah,Baobab RM3,Tuesday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
ENGL 111,Language and Writing Skills I [Sec D] (SONM),2,Dr. S. Adjei-Mensah,Bulley Room 4,Wednesday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec C] (SONM),2,Dr. S. Adjei-Mensah,Baobab RM1,Wednesday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
PSYC 105,Introduction to Psychology [Sec A],3,Akua K. Amponsah,multipurpose hall,Thursday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
SOCI 115,Principles of Sociology [Sec A],3,Dr. D. Dovie,Bulley Room 2,Friday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
RELB 163,Life and Teachings of Jesus [Sec A],3,Dr. F. Tenortey,Baobab RM2,Monday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
RELB 163,Life and Teachings of Jesus [Sec B],3,Dr. F. Tenortey,Baobab RM1,Monday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
RELG 451,Bible and Family Dynamics [Sec B],3,Dr. J. Andor,Bulley Room 3,Monday,2:00 PM - 4:30 PM,400,2,2:00 PM,30,30
CMME 115,Introduction to Communication Skills [Sec A],2,Dr. A. Oye,Baobab RM1,Wednesday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
CMME 115,Introduction to Communication Skills [Sec B](SONM),2,Dr. A. Oye,Bulley Room 1,Friday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
AFST 205,Introduction to African Music [Sec B],1,E. Boahen,Bulley Room 5,Wednesday,2:00 PM - 4:30 PM,200,2,2:00 PM,20,20
AFST 243,Chieftaincy and Development [Sec A],1,F. Opoku,Baobab RM4,Wednesday,10:00 AM - 12:30 PM,200,2,10:00 AM,20,20
GNED 125,Study Skills [Sec B] (SONM),NC,Ama O. Karikari,Bulley Room 3,Thursday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
GNED 125,Study Skills [Sec A],NC,Ama O. Karikari,American High,Tuesday,5:00 PM - 6:00 PM,100,2,5:00 PM,30,30
MATH 121,College Algebra [Sec A],3,O. Osei-Tutu,American High,Tuesday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
HLTH 200,Health Principles [Sec A],3,K. Oheneba Nti,multipurpose hall,Tuesday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
ENGL 112,Language and Writing Skills II [Sec B] (FOS & SOB),2,C. Pokuaa,Bulley Room 4,Monday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
RELT 385,Introduction to Biblical Foundation of Ethics [Sec B],3,Ps. I. Kyere,Baobab RM4,Monday,7:00 AM - 9:30 AM,300,2,7:00 AM,30,30
FREN 122,French for General Communication II [Sec A],2,J. Rhule,Bulley Room 1,Monday,10:00 AM - 12:30 PM,200,1,10:00 AM,30,30
FREN 122,French for General Communication II [Sec B],2,J. Rhule,American High,Monday,7:00 AM - 9:30 AM,200,1,7:00 AM,30,30
RELB 250,Principles of Christian Faith [Sec A],3,Ps. E. Osei,Baobab RM4,Tuesday,2:00 PM - 4:30 PM,200,1,2:00 PM,30,30
RELB 163,Life and Teachings of Jesus [Sec C] (SONM),3,Dr. F. Tenortey,multipurpose hall,Wednesday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec A],2,Dr. S. Adjei-Mensah,American High,Tuesday,7:00 AM - 9:30 AM,100,1,7:00 AM,30,30
RELG 451,Bible and Family Dynamics [Sec A],3,Dr. S. Amoh,Baobab RM2,Thursday,10:00 AM - 12:30 PM,400,1,10:00 AM,30,30
AFST 205,Introduction to African Music [Sec A],1,E. Boahen,Baobab RM6,Friday,10:00 AM - 12:30 PM,200,1,10:00 AM,20,20
AFST 243,Chieftaincy and Development [Sec B],1,F. Opoku,Bulley Room 3,Monday,2:00 PM - 4:30 PM,200,1,2:00 PM,20,20
FREN 121,French for General Communication I [Sec A],2,J. Elorm Doufodji,Baobab RM3,Friday,7:00 AM - 9:30 AM,100,1,7:00 AM,30,30
FREN 121,French for General Communication I [Sec B],2,J. Elorm Doufodji,Bulley Room 2,Monday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
PEAC 100,Physical Activity [Sec A],NC,K. Oheneba Nti,B. Ball Court,Monday,5:00 PM - 6:00 PM,100,1,5:00 PM,25,25
HLTH 200,Health Principles [Sec B],3,K. Oheneba Nti,Baoaba RM5,Wednesday,2:00 PM - 4:30 PM,100,1,2:00 PM,30,30
GNED 230,Career Exploration and Planning [Sec A],NC,Ama O. Karikari,multipurpose hall,Tuesday,5:00 PM - 6:00 PM,200,1,5:00 PM,30,30
GNED 468,Job Search Strategies and Techniques [Sec B],NC,Ama O. Karikari,Baobab RM2,Monday,2:00 PM - 4:30 PM,400,1,2:00 PM,30,30
ENGL 112,Language and Writing Skills II [Sec A] (SONM),2,C. Pokuaa,Bulley Room 2,Wednesday,7:00 AM - 9:30 AM,100,1,7:00 AM,30,30
ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),2,C. Pokuaa,Bulley Room 2,Thursday,2:00 PM - 4:30 PM,100,1,2:00 PM,30,30
CMME 115,Introduction to Communication Skills [Sec C],2,Dr. A. Oye,multipurpose hall,Friday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
RELT 385,Introduction to Biblical Foundation of Ethics [Sec A],3,Ps. E. Takyi,American High,Wednesday,2:00 PM - 4:30 PM,300,1,2:00 PM,30,30
RELB 250,Principles of Christian Faith [Sec B],3,Ps. P. Obeng Manu,Bulley Room 4,Wednesday,10:00 AM - 12:30 PM,200,1,10:00 AM,30,30
PSYC 105,Introduction to Psychology [Sec A],3,Akua K. Amponsah,Baobab RM1,Tuesday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
GNED 230,Career Exploration and Planning [Sec A],NC,Ama O. Karikari,Baobab RM4,Thursday,7:00 AM - 9:30 AM,200,1,7:00 AM,30,30
GNED 468,Job Search Strategies and Techniques [Sec B],NC,Ama O. Karikari,Baobab RM6,Monday,7:00 AM - 9:30 AM,400,1,7:00 AM,30,30
GNED 125,Study Skills [Sec B] (SONM),NC,Ama O. Karikari,Boabab RM5,Wednesday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
GNED 125,Study Skills [Sec A],NC,Ama O. Karikari,Bulley Room 1,Thursday,5:00 PM - 6:00 PM,100,2,5:00 PM,30,30
ENGL 112,Language and Writing Skills II [Sec B] (FOS & SOB),2,C. Pokuaa,Baobab RM6,Thursday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
ENGL 112,Language and Writing Skills II [Sec A] (SONM),2,C. Pokuaa,Bulley Room 1,Wednesday,7:00 AM - 9:30 AM,100,1,7:00 AM,30,30
ENGL 112,Language and Writing Skills II [Sec C] (SOE & FASS),2,C. Pokuaa,Bulley Room 5,Tuesday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
CMME 115,Introduction to Communication Skills [Sec A],2,Dr. A. Oye,Baobab RM1,Monday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
CMME 115,Introduction to Communication Skills [Sec C],2,Dr. A. Oye,Baobab RM6,Wednesday,2:00 PM - 4:30 PM,100,1,2:00 PM,30,30
CMME 115,Introduction to Communication Skills [Sec B](SONM),2,Dr. A. Oye,Baobab RM1,Thursday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
SOCI 115,Principles of Sociology [Sec A],3,Dr. D. Dovie,multipurpose hall,Thursday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
RELB 163,Life and Teachings of Jesus [Sec A],3,Dr. F. Tenortey,multipurpose hall,Thursday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
RELB 163,Life and Teachings of Jesus [Sec C] (SONM),3,Dr. F. Tenortey,Baobab RM6,Wednesday,2:00 PM - 4:30 PM,100,1,2:00 PM,30,30
RELB 163,Life and Teachings of Jesus [Sec B],3,Dr. F. Tenortey,Bulley Room 5,Monday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
RELG 451,Bible and Family Dynamics [Sec B],3,Dr. J. Andor,Baobab RM2,Thursday,10:00 AM - 12:30 PM,400,2,10:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec B],2,Dr. S. Adjei-Mensah,Boabab RM5,Monday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec D] (SONM),2,Dr. S. Adjei-Mensah,Baobab RM6,Monday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
ENGL 111,Language and Writing Skills I [Sec A],2,Dr. S. Adjei-Mensah,Boabab RM5,Wednesday,7:00 AM - 9:30 AM,100,1,7:00 AM,30,30
ENGL 111,Language and Writing Skills I [Sec C] (SONM),2,Dr. S. Adjei-Mensah,Baobab RM5,Tuesday,10:00 AM - 12:30 PM,100,2,10:00 AM,30,30
RELG 451,Bible and Family Dynamics [Sec A],3,Dr. S. Amoh,Baobab RM5,Friday,10:00 AM - 12:30 PM,400,1,10:00 AM,30,30
AFST 205,Introduction to African Music [Sec A],1,E. Boahen,Bulley Room 2,Tuesday,10:00 AM - 12:30 PM,200,1,10:00 AM,20,20
AFST 205,Introduction to African Music [Sec B],1,E. Boahen,Baoaba RM5,Monday,2:00 PM - 4:30 PM,200,2,2:00 PM,20,20
AFST 243,Chieftaincy and Development [Sec B],1,F. Opoku,Baobab RM2,Thursday,2:00 PM - 4:30 PM,200,1,2:00 PM,20,20
AFST 243,Chieftaincy and Development [Sec A],1,F. Opoku,multipurpose hall,Wednesday,5:00 PM - 6:00 PM,200,2,5:00 PM,20,20
FREN 121,French for General Communication I [Sec A],2,J. Elorm Doufodji,multipurpose hall,Monday,10:00 AM - 12:30 PM,100,1,10:00 AM,30,30
FREN 121,French for General Communication I [Sec B],2,J. Elorm Doufodji,Bulley Room 5,Monday,2:00 PM - 4:30 PM,100,1,2:00 PM,30,30
FREN 122,French for General Communication II [Sec A],2,J. Rhule,Baobab RM3,Wednesday,10:00 AM - 12:30 PM,200,1,10:00 AM,30,30
FREN 122,French for General Communication II [Sec B],2,J. Rhule,Baobab RM5,Monday,2:00 PM - 4:30 PM,200,1,2:00 PM,30,30
PEAC 100,Physical Activity [Sec A],NC,K. Oheneba Nti,B. Ball Court,Monday,5:00 PM - 6:00 PM,100,1,5:00 PM,25,25
HLTH 200,Health Principles [Sec A],3,K. Oheneba Nti,American High,Friday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
HLTH 200,Health Principles [Sec B],3,K. Oheneba Nti,American High,Thursday,2:00 PM - 4:30 PM,100,1,2:00 PM,30,30
MATH 121,College Algebra [Sec A],3,O. Osei-Tutu,Baobab RM2,Wednesday,7:00 AM - 9:30 AM,100,2,7:00 AM,30,30
RELB 250,Principles of Christian Faith [Sec A],3,Ps. E. Osei,Baobab RM6,Thursday,2:00 PM - 4:30 PM,200,1,2:00 PM,30,30
RELT 385,Introduction to Biblical Foundation of Ethics [Sec A],3,Ps. E. Takyi,Bulley Room 2,Monday,2:00 PM - 4:30 PM,300,1,2:00 PM,30,30
RELT 385,Introduction to Biblical Foundation of Ethics [Sec B],3,Ps. I. Kyere,American High,Monday,7:00 AM - 9:30 AM,300,2,7:00 AM,30,30
RELB 250,Principles of Christian Faith [Sec B],3,Ps. P. Obeng Manu,American High,Thursday,7:00 AM - 9:30 AM,200,1,7:00 AM,30,30
